Variable_ID,Variable_Name,Source_Table,Source_Field_or_Code,Category_ID,Derivation,Window,Unit,Entity_Level,Reference_Time,Missing_Rule,Definition_Version,Availability_Status,Reason
NT__EO__7d_std,(양액)배액EC 직전 7일 std,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__7d_min,(양액)배액EC 직전 7일 min,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,min,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__EO__7d_max,(양액)배액EC 직전 7일 max,sfkr_hbfm_env_con,NT/EO -> sen_val,CAT_011,max,"[t-7d,t)",dS/m,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__1d_mean,(양액)지습 직전 1일 mean,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,mean,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__1d_std,(양액)지습 직전 1일 std,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,std; ddof=0,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__1d_min,(양액)지습 직전 1일 min,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,min,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__1d_max,(양액)지습 직전 1일 max,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,max,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__3d_mean,(양액)지습 직전 3일 mean,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,mean,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__3d_std,(양액)지습 직전 3일 std,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,std; ddof=0,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__3d_min,(양액)지습 직전 3일 min,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,min,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__3d_max,(양액)지습 직전 3일 max,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,max,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__7d_mean,(양액)지습 직전 7일 mean,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,mean,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__7d_std,(양액)지습 직전 7일 std,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,std; ddof=0,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__7d_min,(양액)지습 직전 7일 min,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,min,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__HL__7d_max,(양액)지습 직전 7일 max,sfkr_hbfm_env_con,NT/HL -> sen_val,CAT_009,max,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__1d_mean,(양액)공급량 직전 1일 mean,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,mean,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__1d_std,(양액)공급량 직전 1일 std,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__1d_min,(양액)공급량 직전 1일 min,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,min,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__1d_max,(양액)공급량 직전 1일 max,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,max,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__3d_mean,(양액)공급량 직전 3일 mean,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,mean,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__3d_std,(양액)공급량 직전 3일 std,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__3d_min,(양액)공급량 직전 3일 min,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,min,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__3d_max,(양액)공급량 직전 3일 max,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,max,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__7d_mean,(양액)공급량 직전 7일 mean,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,mean,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__7d_std,(양액)공급량 직전 7일 std,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__7d_min,(양액)공급량 직전 7일 min,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,min,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NI__7d_max,(양액)공급량 직전 7일 max,sfkr_hbfm_env_con,NT/NI -> sen_val,CAT_011,max,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__1d_mean,(양액)배액량 직전 1일 mean,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,mean,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__1d_std,(양액)배액량 직전 1일 std,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__1d_min,(양액)배액량 직전 1일 min,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,min,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__1d_max,(양액)배액량 직전 1일 max,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,max,"[t-1d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__3d_mean,(양액)배액량 직전 3일 mean,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,mean,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__3d_std,(양액)배액량 직전 3일 std,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__3d_min,(양액)배액량 직전 3일 min,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,min,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__3d_max,(양액)배액량 직전 3일 max,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,max,"[t-3d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__7d_mean,(양액)배액량 직전 7일 mean,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,mean,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__7d_std,(양액)배액량 직전 7일 std,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__7d_min,(양액)배액량 직전 7일 min,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,min,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NO__7d_max,(양액)배액량 직전 7일 max,sfkr_hbfm_env_con,NT/NO -> sen_val,CAT_011,max,"[t-7d,t)",cc,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__1d_mean,양액수온 직전 1일 mean,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,mean,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__1d_std,양액수온 직전 1일 std,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__1d_min,양액수온 직전 1일 min,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,min,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__1d_max,양액수온 직전 1일 max,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,max,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__3d_mean,양액수온 직전 3일 mean,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,mean,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__3d_std,양액수온 직전 3일 std,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__3d_min,양액수온 직전 3일 min,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,min,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__3d_max,양액수온 직전 3일 max,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,max,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__7d_mean,양액수온 직전 7일 mean,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,mean,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__7d_std,양액수온 직전 7일 std,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__7d_min,양액수온 직전 7일 min,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,min,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__NT__7d_max,양액수온 직전 7일 max,sfkr_hbfm_env_con,NT/NT -> sen_val,CAT_011,max,"[t-7d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__1d_mean,(양액)공급PH 직전 1일 mean,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,mean,"[t-1d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__1d_std,(양액)공급PH 직전 1일 std,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,std; ddof=0,"[t-1d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__1d_min,(양액)공급PH 직전 1일 min,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,min,"[t-1d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__1d_max,(양액)공급PH 직전 1일 max,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,max,"[t-1d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__3d_mean,(양액)공급PH 직전 3일 mean,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,mean,"[t-3d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__3d_std,(양액)공급PH 직전 3일 std,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,std; ddof=0,"[t-3d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__3d_min,(양액)공급PH 직전 3일 min,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,min,"[t-3d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__3d_max,(양액)공급PH 직전 3일 max,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,max,"[t-3d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__7d_mean,(양액)공급PH 직전 7일 mean,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,mean,"[t-7d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__7d_std,(양액)공급PH 직전 7일 std,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,std; ddof=0,"[t-7d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__7d_min,(양액)공급PH 직전 7일 min,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,min,"[t-7d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
NT__PI__7d_max,(양액)공급PH 직전 7일 max,sfkr_hbfm_env_con,NT/PI -> sen_val,CAT_011,max,"[t-7d,t)",ph,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
